trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
12	yue4	circle	8	0.35	1	3 	 2.5398259481485477 	 3 	 3.0	2.0	7.0	0	1	-1	-1	-0.0	-999	-999	1.8714 	2.6193 	4.1146 	-999	2.1664 	3.3597 	-999	-999	1.7687 	2.7575 	-999	-999	134
13	yue4	circle	8	0.28	-1	3 	 2.010102367952914 	 2 	 5.0	5.0	-999.0	0	-1	1	-1	0.0	-999	-999	1.7397 	2.5623 	-999	-999	2.0774 	3.3014 	-999	-999	1.8306 	2.7412 	-999	-999	104
14	yue4	circle	8	0.35	-1	3 	 2.505212947629157 	 3 	 7.0	4.0	4.0	1	-1	1	-1	-999	-0.0	-999	2.1668 	3.3044 	-999	-999	2.3371 	3.8139 	-999	-999	2.2085 	2.9925 	-999	-999	132
15	yue4	circle	4	0.96	-1	3 	 2.215691806546017 	 2 	 -999.0	3.0	2.0	2	-1	1	-1	-999	-999	0.0	1.7677 	2.2915 	3.2644 	-999	2.2025 	2.7704 	-999	-999	1.687 	2.4347 	-999	-999	62
16	yue4	circle	8	0.28	1	3 	 2.6901638658320244 	 2 	 0.0	1.0	-999.0	1	1	-1	-1	-999	0.0	-999	1.8966 	2.5437 	3.5738 	-999	2.197 	3.2325 	-999	-999	1.8854 	2.6874 	3.3169 	-999	141
17	yue4	circle	8	0.91	1	0 	 2.2844517567851734 	 2 	 2.0	4.0	5.0	2	1	-1	-1	-999	-999	1.0	2.471 	-999	-999	-999	1.872 	2.4583 	-999	-999	2.0949 	3.334 	-999	-999	120
18	yue4	circle	8	0.7	1	3 	 2.6676947634894437 	 2 	 -999.0	5.0	2.0	1	1	-1	-1	-999	0.0	-999	2.0281 	3.4292 	-999	-999	1.8646 	2.6976 	3.8772 	-999	1.8571 	2.7879 	-999	-999	142
19	yue4	circle	8	0.65	1	3 	 2.103954628320693 	 3 	 0.0	4.0	5.0	1	1	-1	-1	-999	-0.0	-999	1.5703 	2.1663 	3.1231 	-999	2.2141 	-999	-999	-999	2.0412 	3.416 	-999	-999	111
20	yue4	circle	4	0.94	-1	3 	 2.103351781061375 	 3 	 2.0	2.0	0.0	2	-1	1	-1	-999	-999	0.0	2.164 	3.3652 	-999	-999	1.7434 	2.6173 	-999	-999	1.8998 	2.6975 	-999	-999	55
21	yue4	circle	4	0.5	-1	3 	 2.6521557062103227 	 3 	 2.0	2.0	3.0	0	-1	1	-1	0.0	-999	-999	1.5529 	2.8811 	-999	-999	1.7374 	2.8633 	-999	-999	2.4252 	3.0292 	-999	-999	71
22	yue4	circle	4	0.29	-1	3 	 2.245476174266737 	 3 	 0.0	2.0	0.0	0	-1	1	-1	0.0	-999	-999	2.1118 	2.7547 	-999	-999	1.519 	2.5805 	-999	-999	2.4936 	-999	-999	-999	63
