trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
22	M13c	circle	8	0.22	-1	3 	 2.5327255024295376 	 3 	 6.0	0.0	7.0	0	-1	1	-1	0.0	-999	-999	2.1096 	2.6512 	-999	-999	2.3692 	3.8131 	-999	-999	2.1715 	3.4589 	-999	-999	135
23	M13c	circle	4	0.33	1	3 	 2.2678166914695006 	 3 	 3.0	0.0	0.0	0	1	-1	-1	0.0	-999	-999	2.378 	-999	-999	-999	1.7576 	3.0639 	-999	-999	2.0108 	3.3573 	-999	-999	60
24	M13c	circle	8	0.42	-1	0 	 2.3065110442973156 	 3 	 0.0	0.0	7.0	2	-1	1	-1	-999	-999	-2.0	2.3356 	3.1327 	-999	-999	2.3529 	3.4277 	-999	-999	2.3286 	3.4181 	-999	-999	123
25	M13c	circle	8	0.45	1	3 	 2.946871334886393 	 2 	 7.0	-999.0	3.0	2	1	-1	-1	-999	-999	0.0	2.2821 	3.668 	-999	-999	1.9222 	2.7694 	3.3721 	-999	1.8825 	3.1075 	-999	-999	159
26	M13c	circle	4	0.75	-1	3 	 2.4178450379038487 	 3 	 0.0	3.0	3.0	1	-1	1	-1	-999	-0.0	-999	1.7084 	2.8712 	-999	-999	2.028 	3.023 	-999	-999	2.1826 	3.5056 	-999	-999	65
27	M13c	circle	4	0.19	-1	3 	 2.3388027999195176 	 2 	 3.0	1.0	-999.0	0	-1	1	-1	0.0	-999	-999	2.1892 	2.7985 	-999	-999	2.1566 	2.9738 	-999	-999	2.3489 	3.4059 	-999	-999	62
28	M13c	circle	4	0.62	-1	0 	 2.4616312408920797 	 2 	 2.0	2.0	0.0	1	-1	1	-1	-999	1.0	-999	2.6709 	-999	-999	-999	2.299 	3.5862 	-999	-999	2.5086 	3.2037 	-999	-999	67
29	M13c	circle	4	0.77	-1	0 	 2.3161053795346356 	 2 	 3.0	2.0	0.0	2	-1	1	-1	-999	-999	2.0	2.3913 	3.5916 	-999	-999	2.6055 	-999	-999	-999	1.8882 	2.4349 	-999	-999	66
30	M13c	circle	8	0.45	-1	3 	 2.213091071516696 	 2 	 3.0	-999.0	2.0	2	-1	1	-1	-999	-999	0.0	2.2662 	3.1138 	-999	-999	1.9269 	2.6473 	-999	-999	1.7853 	2.6385 	-999	-999	117
31	M13c	circle	8	0.42	1	3 	 2.416497840960376 	 3 	 0.0	0.0	2.0	0	1	-1	-1	-0.0	-999	-999	2.1342 	3.0329 	-999	-999	2.2706 	3.4041 	-999	-999	1.7435 	3.1251 	-999	-999	128
