trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
94	A14b	circle	4	0.63	-1	3 	 2.488166722381694 	 3 	 1.0	1.0	3.0	1	-1	1	-1	-999	0.0	-999	1.877 	2.4417 	3.5724 	-999	2.6219 	-999	-999	-999	1.7036 	2.3327 	3.7123 	-999	64
95	A14b	circle	8	0.23	-1	3 	 2.9651189690036754 	 2 	 7.0	6.0	6.0	0	-1	1	-1	0.0	-999	-999	2.1596 	3.5218 	-999	-999	2.6654 	3.5284 	-999	-999	2.1007 	3.1835 	-999	-999	156
96	A14b	circle	8	0.4	-1	3 	 2.958315484908619 	 2 	 2.0	3.0	5.0	1	-1	1	-1	-999	-0.0	-999	1.9385 	3.1365 	-999	-999	2.4465 	3.1463 	-999	-999	2.0568 	2.7528 	4.0038 	-999	155
97	A14b	circle	8	0.57	-1	3 	 2.709023786257815 	 2 	 1.0	4.0	3.0	0	-1	1	-1	0.0	-999	-999	2.6844 	3.3488 	-999	-999	2.6469 	3.9919 	-999	-999	2.2627 	2.9291 	-999	-999	141
98	A14b	circle	8	0.91	-1	0 	 2.5343275175903393 	 2 	 6.0	0.0	4.0	2	-1	1	-1	-999	-999	-1.0	2.1708 	3.5033 	-999	-999	1.9771 	2.6289 	3.7053 	-999	2.1122 	3.3039 	-999	-999	132
99	A14b	circle	4	0.35	1	3 	 2.480562023660698 	 2 	 3.0	1.0	2.0	1	1	-1	-1	-999	0.0	-999	2.6637 	-999	-999	-999	2.2279 	3.2929 	-999	-999	2.663 	-999	-999	-999	66
100	A14b	circle	4	1.01	1	0 	 2.581882139314164 	 3 	 1.0	0.0	0.0	2	1	-1	-1	-999	-999	1.0	2.1672 	3.0883 	-999	-999	2.6405 	3.2261 	-999	-999	2.4479 	2.9916 	-999	-999	64
101	A14b	circle	8	0.16	1	3 	 2.8972331919307313 	 3 	 1.0	3.0	6.0	1	1	-1	-1	-999	0.0	-999	2.4256 	2.975 	4.1681 	-999	2.3498 	3.2599 	-999	-999	2.3044 	3.4658 	-999	-999	152
102	A14b	circle	4	0.82	-1	3 	 2.342453436202796 	 3 	 0.0	3.0	0.0	0	-1	1	-1	0.0	-999	-999	1.8399 	2.744 	-999	-999	2.3419 	3.3994 	-999	-999	2.5656 	-999	-999	-999	60
103	A14b	circle	4	0.25	-1	3 	 2.2217442813437343 	 3 	 3.0	2.0	0.0	2	-1	1	-1	-999	-999	0.0	1.7916 	3.0165 	-999	-999	2.1022 	3.0257 	-999	-999	1.8919 	3.1149 	-999	-999	58
104	A14b	circle	4	0.25	1	3 	 2.921844097699529 	 3 	 0.0	1.0	3.0	0	1	-1	-1	-0.0	-999	-999	1.818 	3.1898 	-999	-999	1.8175 	2.583 	3.8049 	-999	1.815 	3.0284 	-999	-999	75
105	A14b	circle	4	0.88	-1	3 	 2.61995052311463 	 2 	 0.0	0.0	0.0	1	-1	1	-1	-999	0.0	-999	2.3876 	3.0606 	-999	-999	2.6435 	4.114 	-999	-999	1.7082 	2.4752 	3.1073 	-999	66
106	A14b	circle	4	0.63	1	3 	 2.638339555535585 	 3 	 1.0	3.0	0.0	0	1	-1	-1	-0.0	-999	-999	2.1064 	3.3522 	-999	-999	2.2187 	3.0025 	-999	-999	2.1615 	3.3479 	-999	-999	67
107	A14b	circle	8	0.52	1	3 	 2.2088407115341884 	 3 	 4.0	7.0	3.0	2	1	-1	-1	-999	-999	0.0	2.1544 	2.9551 	-999	-999	2.2891 	3.7611 	-999	-999	2.1217 	3.1754 	-999	-999	111
108	A14b	circle	4	0.35	-1	3 	 2.331423500409524 	 2 	 2.0	1.0	2.0	1	-1	1	-1	-999	-0.0	-999	2.4013 	3.0306 	-999	-999	2.3 	3.7846 	-999	-999	1.7483 	2.9192 	-999	-999	60
109	A14b	circle	8	0.23	1	3 	 2.9517865392540736 	 2 	 5.0	3.0	6.0	1	1	-1	-1	-999	0.0	-999	2.5451 	3.4458 	-999	-999	1.7788 	3.1696 	-999	-999	2.3677 	2.8942 	3.7869 	-999	154
110	A14b	circle	8	0.64	-1	3 	 2.791276712038043 	 3 	 2.0	0.0	3.0	1	-1	1	-1	-999	-0.0	-999	2.5666 	3.2186 	-999	-999	2.4207 	3.1404 	-999	-999	2.6535 	3.8019 	-999	-999	144
111	A14b	circle	8	0.28	1	3 	 2.4403321019502884 	 3 	 4.0	4.0	5.0	2	1	-1	-1	-999	-999	0.0	1.8447 	2.9646 	-999	-999	1.8905 	3.296 	-999	-999	2.0647 	3.2764 	-999	-999	124
112	A14b	circle	4	0.88	1	0 	 2.328274047056162 	 2 	 0.0	3.0	0.0	2	1	-1	-1	-999	-999	-1.0	2.2614 	3.7269 	-999	-999	2.013 	3.2112 	-999	-999	2.3418 	2.9211 	-999	-999	59
113	A14b	circle	8	0.64	1	3 	 2.6751395683876904 	 3 	 0.0	0.0	3.0	2	1	-1	-1	-999	-999	0.0	2.3539 	3.0524 	-999	-999	2.186 	3.1746 	-999	-999	1.8412 	3.1457 	-999	-999	137
114	A14b	circle	8	0.28	-1	3 	 2.4423811295181834 	 3 	 6.0	3.0	6.0	2	-1	1	-1	-999	-999	-0.0	1.875 	3.0485 	-999	-999	2.264 	3.0853 	-999	-999	2.6856 	-999	-999	-999	125
115	A14b	circle	8	0.57	1	3 	 2.4736839500473637 	 2 	 1.0	7.0	1.0	1	1	-1	-1	-999	-0.0	-999	2.5923 	-999	-999	-999	2.4818 	3.1394 	-999	-999	2.379 	3.8579 	-999	-999	126
116	A14b	circle	8	0.4	-1	3 	 2.549435809480363 	 3 	 2.0	4.0	2.0	0	-1	1	-1	-0.0	-999	-999	2.5513 	3.3094 	-999	-999	2.1418 	3.3591 	-999	-999	2.6647 	-999	-999	-999	130
117	A14b	circle	4	1.01	-1	0 	 2.7148914495332566 	 3 	 0.0	0.0	2.0	2	-1	1	-1	-999	-999	1.0	2.6915 	3.9572 	-999	-999	2.0778 	3.0067 	-999	-999	1.7188 	3.1648 	-999	-999	70
118	A14b	circle	4	1.41	-1	3 	 2.552093909030933 	 2 	 0.0	2.0	0.0	0	-1	1	-1	0.0	-999	-999	2.2702 	3.0207 	-999	-999	2.4881 	2.9978 	-999	-999	2.583 	3.5029 	-999	-999	46
119	A14b	circle	8	0.4	1	3 	 2.3628750441491184 	 3 	 4.0	3.0	4.0	2	1	-1	-1	-999	-999	-0.0	2.155 	3.523 	-999	-999	2.3349 	2.9984 	-999	-999	2.3489 	3.7119 	-999	-999	116
