trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
15	A12c	circle	4	0.95	1	3 	 2.05812726927489 	 2 	 3.0	-999.0	0.0	2	1	-1	-1	-999	-999	0.0	1.6381 	2.1465 	2.9801 	-999	1.9288 	3.2621 	-999	-999	1.7607 	2.466 	-999	-999	59
16	A12c	circle	4	0.75	-1	3 	 2.4218211609897176 	 3 	 0.0	1.0	1.0	0	-1	1	-1	0.0	-999	-999	1.932 	3.3952 	-999	-999	2.1184 	3.2231 	-999	-999	2.0479 	2.9707 	-999	-999	65
17	A12c	circle	4	0.73	-1	3 	 2.412163687377723 	 2 	 0.0	3.0	2.0	0	-1	1	-1	0.0	-999	-999	1.8922 	2.6952 	-999	-999	2.4199 	3.1008 	-999	-999	2.3262 	3.5876 	-999	-999	68
18	A12c	circle	8	0.52	-1	0 	 2.0343576593053325 	 3 	 3.0	0.0	2.0	0	-1	1	-1	-1.0	-999	-999	2.3292 	-999	-999	-999	2.2583 	-999	-999	-999	2.1262 	3.4286 	-999	-999	108
19	A12c	circle	8	0.16	-1	3 	 2.276184402780152 	 3 	 3.0	2.0	6.0	1	-1	1	-1	-999	-0.0	-999	2.4353 	-999	-999	-999	1.9905 	3.3031 	-999	-999	1.7314 	2.8088 	-999	-999	120
20	A12c	circle	8	0.17	-1	3 	 2.593375352661208 	 2 	 4.0	-999.0	1.0	2	-1	1	-1	-999	-999	0.0	2.2804 	3.7448 	-999	-999	1.5285 	2.5882 	3.2485 	-999	1.8261 	2.7643 	-999	-999	138
21	A12c	circle	8	0.52	1	3 	 2.3270906855465068 	 3 	 1.0	2.0	3.0	2	1	-1	-1	-999	-999	0.0	1.6411 	2.9717 	-999	-999	2.1422 	2.7673 	-999	-999	1.6997 	3.1138 	-999	-999	123
22	A12c	circle	8	0.42	-1	3 	 2.5732671043106734 	 2 	 0.0	-999.0	3.0	0	-1	1	-1	0.0	-999	-999	1.9068 	3.0199 	-999	-999	2.2543 	3.0581 	-999	-999	1.8289 	2.7381 	-999	-999	137
23	A12c	circle	4	0.23	1	3 	 2.151773117420519 	 3 	 1.0	3.0	0.0	2	1	-1	-1	-999	-999	-0.0	1.6008 	2.4692 	-999	-999	2.2587 	-999	-999	-999	2.4791 	-999	-999	-999	59
24	A12c	circle	8	0.29	-1	3 	 2.054935037129477 	 2 	 3.0	7.0	4.0	1	-1	1	-1	-999	0.0	-999	1.7299 	2.5898 	-999	-999	2.0804 	3.218 	-999	-999	1.5302 	2.191 	-999	-999	108
25	A12c	circle	4	0.58	-1	3 	 2.3397075782006724 	 3 	 0.0	1.0	3.0	1	-1	1	-1	-999	-0.0	-999	1.675 	2.2492 	3.1828 	-999	1.8264 	2.7901 	-999	-999	2.3941 	3.3285 	-999	-999	66
26	A12c	circle	8	0.4	-1	3 	 2.7244581139062145 	 3 	 3.0	0.0	6.0	2	-1	1	-1	-999	-999	0.0	1.5488 	2.5391 	3.0437 	-999	2.3797 	3.4125 	-999	-999	1.6399 	2.8865 	-999	-999	146
27	A12c	circle	4	0.29	1	3 	 2.4469696258090594 	 2 	 1.0	-999.0	3.0	0	1	-1	-1	-0.0	-999	-999	1.5486 	2.9538 	-999	-999	2.1976 	2.789 	-999	-999	2.2841 	3.237 	-999	-999	68
28	A12c	circle	8	0.28	-1	3 	 2.2804562334146437 	 3 	 2.0	6.0	7.0	0	-1	1	-1	0.0	-999	-999	2.1903 	3.1598 	-999	-999	1.5774 	2.9886 	-999	-999	2.1463 	3.457 	-999	-999	120
29	A12c	circle	8	0.42	1	3 	 2.4037442846600614 	 2 	 0.0	5.0	6.0	1	1	-1	-1	-999	0.0	-999	2.3261 	3.8247 	-999	-999	1.7055 	2.7051 	-999	-999	1.9532 	2.6065 	-999	-999	128
30	A12c	circle	8	0.28	1	3 	 2.6525198235461023 	 3 	 6.0	0.0	6.0	1	1	-1	-1	-999	0.0	-999	1.9283 	2.5149 	3.3688 	-999	1.9042 	3.3844 	-999	-999	1.564 	2.7875 	-999	-999	142
31	A12c	circle	8	0.17	1	3 	 2.1985549606341963 	 2 	 4.0	0.0	7.0	1	1	-1	-1	-999	0.0	-999	1.9778 	3.0099 	-999	-999	2.0072 	3.3345 	-999	-999	2.3719 	-999	-999	-999	116
32	A12c	circle	4	0.58	1	3 	 2.4780098150888916 	 3 	 0.0	3.0	0.0	1	1	-1	-1	-999	0.0	-999	1.6035 	2.1579 	2.6796 	-999	2.3101 	3.0051 	-999	-999	2.1253 	2.6924 	-999	-999	70
33	A12c	circle	8	0.28	-1	3 	 2.136288688065514 	 3 	 3.0	2.0	6.0	1	-1	1	-1	-999	-0.0	-999	1.5116 	2.8413 	-999	-999	2.1153 	2.719 	-999	-999	1.5005 	2.3655 	-999	-999	113
34	A12c	circle	8	0.16	-1	3 	 2.5207111025192668 	 3 	 5.0	1.0	4.0	0	-1	1	-1	-0.0	-999	-999	1.566 	2.4812 	3.6926 	-999	2.4594 	3.2543 	-999	-999	1.9219 	3.1507 	-999	-999	135
35	A12c	circle	4	0.75	-1	0 	 2.561532093071352 	 3 	 2.0	1.0	3.0	1	-1	1	-1	-999	-2.0	-999	2.1594 	3.5228 	-999	-999	1.9474 	3.2321 	-999	-999	1.6819 	2.2407 	3.3765 	-999	70
