trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
64	J16b	circle	8	0.2	-1	3 	 2.5908550178665166 	 3 	 6.0	4.0	1.0	2	-1	1	-1	-999	-999	-0.0	1.8572 	3.2234 	-999	-999	2.4274 	3.5587 	-999	-999	2.6687 	3.9466 	-999	-999	137
65	J16b	circle	4	0.77	1	3 	 2.85154664489193 	 3 	 1.0	2.0	3.0	0	1	-1	-1	0.0	-999	-999	2.006 	2.607 	3.3404 	-999	2.0944 	3.1419 	-999	-999	1.7867 	3.0639 	-999	-999	74
66	J16b	circle	4	0.68	1	3 	 2.963841686054022 	 2 	 2.0	2.0	2.0	1	1	-1	-1	-999	-0.0	-999	1.9409 	2.9294 	3.9126 	-999	1.8854 	2.5611 	3.2632 	-999	2.3163 	3.6014 	-999	-999	82
67	J16b	circle	4	0.19	-1	3 	 2.938859483500192 	 3 	 0.0	0.0	3.0	2	-1	1	-1	-999	-999	0.0	2.6466 	3.8338 	-999	-999	2.3102 	3.7861 	-999	-999	2.4614 	3.5235 	-999	-999	82
68	J16b	circle	4	0.83	1	3 	 2.289058582213729 	 2 	 2.0	2.0	2.0	2	1	-1	-1	-999	-999	-0.0	1.7233 	2.8558 	-999	-999	2.6114 	-999	-999	-999	2.4544 	-999	-999	-999	66
69	J16b	circle	4	0.83	-1	3 	 2.374519847216567 	 2 	 1.0	2.0	2.0	0	-1	1	-1	-0.0	-999	-999	2.4557 	3.4657 	-999	-999	2.1712 	3.2027 	-999	-999	2.6876 	-999	-999	-999	60
70	J16b	circle	8	0.36	-1	0 	 2.9660704121886505 	 2 	 2.0	3.0	2.0	2	-1	1	-1	-999	-999	4.0	2.5145 	3.8208 	-999	-999	2.4958 	3.6781 	-999	-999	2.4882 	3.8103 	-999	-999	157
71	J16b	circle	8	0.28	1	3 	 2.8456836937806167 	 2 	 5.0	5.0	2.0	2	1	-1	-1	-999	-999	0.0	1.7669 	2.4532 	3.4411 	-999	1.9496 	2.884 	4.0852 	-999	2.3924 	3.5306 	-999	-999	148
72	J16b	circle	4	0.62	-1	3 	 2.9631570457325314 	 3 	 3.0	3.0	3.0	0	-1	1	-1	-0.0	-999	-999	1.7148 	2.4518 	3.7193 	-999	2.3338 	3.2856 	-999	-999	1.8948 	2.718 	4.1844 	-999	80
73	J16b	circle	8	0.45	1	3 	 2.70623347706771 	 2 	 7.0	5.0	5.0	0	1	-1	-1	0.0	-999	-999	1.9255 	2.6561 	4.0494 	-999	2.2291 	3.3977 	-999	-999	1.8396 	2.7991 	3.4307 	-999	141
74	J16b	circle	8	0.28	-1	3 	 2.545457978498886 	 3 	 2.0	5.0	1.0	1	-1	1	-1	-999	0.0	-999	2.4488 	3.3741 	-999	-999	1.8246 	2.483 	3.1514 	-999	2.1938 	3.3519 	-999	-999	133
75	J16b	circle	8	0.45	-1	3 	 2.871507484406977 	 2 	 0.0	3.0	5.0	1	-1	1	-1	-999	0.0	-999	2.5394 	3.8246 	-999	-999	1.917 	2.5319 	3.4866 	-999	2.0303 	3.3339 	-999	-999	150
76	J16b	circle	4	0.19	1	3 	 2.9474491669126506 	 3 	 1.0	1.0	0.0	2	1	-1	-1	-999	-999	0.0	1.9082 	2.8509 	4.0402 	-999	1.7558 	3.0969 	-999	-999	2.3707 	3.7915 	-999	-999	78
